,average_score,first_token,group_tokens,pair_score,Need_normalize
288677,0.9214826849514378,National,"('National', 'Watch', '&')",0.9114099092527252,True
289114,0.8985029269950746,A,"('A', '2014', 'revisit')",0.9037137521567576,True
289166,0.9361536542637636,nine,"('nine', 'courses', ';')",0.8365822826108764,True
289177,0.9358747331551548,22,"('22', 'diners', 'per')",0.8686690573575376,True
290391,0.8830173000157231,34,"('34', 'euros', 'for')",0.9371596226960786,True
290679,0.849050331195597,three,"('three', 'courses', 'at')",0.9030605008259084,True
290692,0.9068617286239762,at,"('at', '45', 'euros')",0.9083447938585588,True
291294,0.9349278675405096,+33,"('+33', '1', '40')",0.9250989672534998,True
291297,0.8976586512409076,12,"('12', '10', '14This')",0.924111934627332,True
291413,0.8938720443988141,Muscadet,"('Muscadet', 'at', '21')",0.903717635417848,True
291541,0.9215324725595672,La,"('La', 'Tante', 'Claire')",0.916849311758386,True
291583,0.8777129853190174,98,"('98', 'euros', 'for')",0.91657657188549,True
291928,0.8520251037240741,roast,"('roast', 'duck', 'breast')",0.9459549309141096,True
291998,0.9258060162739872,featuring,"('featuring', 'pork', 'belly')",0.8836976805690613,True
293341,0.8599501383064091,rye,"('rye', 'bread', ';')",0.9259994557835616,True
293543,0.9254879266165026,Somerset,"('Somerset', 'clotted', 'cream')",0.8451337747972293,True
293850,0.9350377373824692,cucumber,"('cucumber', 'thinly', 'sliced')",0.9254038340019904,True
294500,0.9235504635103567,40,"('40', 'miles', 'from')",0.929212697763542,True
294849,0.9192977721864918,bright,"('bright', 'red', 'berry')",0.9124735722698428,True
297215,0.8871669936382275,melted,"('melted', 'brown', 'butter')",0.9266399769946809,True
297762,0.8336935350135543,white,"('white', 'chocolate', 'mousse')",0.9259022201111814,True
298018,0.9257163359287156,through,"('through', 'Dec.', '24')",0.925693951875231,True
298201,0.9019187201106678,chewy,"('chewy', 'candied', 'ginger')",0.9032481414613294,True
298363,0.8478753393513,5,"('5', 'Santas', 'De')",0.9403015791095244,True
298528,0.860680728395958,pine,"('pine', 'needle', 'cordial')",0.9396785605440447,True
298535,0.8932439914578452,2,"('2', '3', 'Santas')",0.9802890548264926,True
298567,0.8805385389451388,butter,"('butter', 'fat-washed', 'cognac')",0.9210558767108769,True
298584,0.9214566882892208,nutmeg,"('nutmeg', '4', '5')",0.9090572247104436,True
298775,0.9285159048656269,4,"('4', '3', 'SantasIt')",0.910796896355131,True
298860,0.9353999384189446,egg,"('egg', 'white', 'cap')",0.9454001890678084,True
298869,0.8355459088849839,star,"('star', 'anise', 'garnish')",0.9191838670668988,True
298991,0.8838073625538043,gelt-infused,"('gelt-infused', 'reposado', 'tequila')",0.9213670154050037,True
299104,0.9133563012145244,roasted,"('roasted', 'chestnut', 'orgeat')",0.9057484230205658,True
299181,0.9151078890336588,cinnamon,"('cinnamon', '4', '5')",0.955699298103636,True
299301,0.9188332069852708,An,"('An', 'enticing', 'clove')",0.8798359650569715,True
299366,0.9288087764565768,spiced,"('spiced', 'egg', 'nog')",0.9204586843668248,True
299429,0.9185172575245782,pumpkin,"('pumpkin', 'spice', 'egg')",0.9370858433617474,True
299431,0.8925816879030395,egg,"('egg', 'nog', '4')",0.9586942044414204,True
299434,0.9205014247928672,5,"('5', '4', 'Santas')",0.9729940818282148,True
299459,0.8348920750051293,Scouts,"('Scouts', 'Thin', 'Mint')",0.9254159494227329,True
299577,0.9184734878266796,nutmeg,"('nutmeg', '5', '5')",0.9656973470588199,True
299615,0.926281815304184,gin,"('gin', '4', '3')",0.9520074925322264,True
299616,0.9400792938837598,4,"('4', '3', '2')",0.9452178757915101,True
300646,0.9113555247598188,o-toro,"('o-toro', 'fatty', 'tuna')",0.9153475809895304,True
300800,0.9235663685714429,features,"('features', 'rice', 'cooked')",0.862036754057787,True
300921,0.8593036704055677,Desserts,"('Desserts', 'include', 'shaved')",0.9391951536625196,True
300959,0.9009213210705368,chewy,"('chewy', 'chicken', 'skin')",0.9036580395068291,True
301055,0.8754617464588583,Japanese,"('Japanese', 'house', '-')",0.9027285229919599,True
301217,0.91569468964972,against,"('against', 'rosé', 'per')",0.9056726999735044,True
301442,0.8980520858358398,under,"('under', '$', '20')",0.9160142900571924,True
301733,0.9046307601260309,windswept,"('windswept', 'sites', 'above')",0.902595400649946,True
302191,0.9255007753040669,70,"('70', 'percent', 'Chardonnay')",0.925103488367467,True
302314,0.8353023460217686,1961,"('1961', 'Château', 'Mouton')",0.9240129889304628,True
304225,0.7774821702262755,cathedral,"('cathedral', ';', ""there's"")",0.925625097378852,True
304260,0.8215823519959387,cold,"('cold', 'gin', 'under')",0.9251060167834788,True
304695,0.7814100031908661,case,"('case', 'features', '43')",0.903592450742282,True
304696,0.7998576600868933,features,"('features', '43', 'sapphires')",0.9242551133006592,True
304807,0.8123337622805603,diamonds,"('diamonds', 'circling', 'around')",0.9044640383472076,True
304907,0.9049652839530021,18K,"('18K', 'white', 'gold')",0.9383438239832284,True
305471,0.9195057642832188,combining,"('combining', 'tailored', 'items')",0.7617078184241457,True
306076,0.9210666300962624,1,"('1', 'Norris', 'Street')",0.9096113276277166,True
306275,0.8823148970283959,;,"(';', 'Skye', 'Gyngell')",0.9229297383085044,True
306573,0.920938669293125,Angus,"('Angus', 'beef', 'patty')",0.8452322821165271,True
308397,0.9190430374738824,topped,"('topped', 'by', 'brass')",0.9132326019838346,True
309219,0.9215603004299708,bourbon,"('bourbon', 'barrel-aged', 'blend')",0.8613857626996468,True
309227,0.8635582879677648,Double,"('Double', 'Cream', 'Stout')",0.9244093375620448,True
309556,0.9039786777922276,adjuncts,"('adjuncts', 'and/or', 'barrel')",0.9073540228942671,True
309579,0.8779466142071755,≈15,"('≈15', 'percent', 'ABV')",0.9229548192860719,True
309580,0.915768142118362,percent,"('percent', 'ABV', 'platform.')",0.9114327148298234,True
309818,0.920349037997006,Sichuan,"('Sichuan', 'chili', 'chicken')",0.8988788404831354,True
309819,0.9258181099895264,chili,"('chili', 'chicken', ';')",0.922308861498276,True
310172,0.9353491361185802,starter,"('starter', 'snack', 'features')",0.8524768394270512,True
310293,0.8909852549743602,Silver,"('Silver', 'Hill', 'Farm')",0.9043093943259922,True
311048,0.9022305872561251,Three,"('Three', 'hundred', 'or')",0.9236856114998292,True
311325,0.8724727734657353,received,"('received', '40', 'percent')",0.9464333976361596,True
311379,0.9037308630410932,CAP,"('CAP', 'implements', 'subsidies')",0.9084820429214476,True
314340,0.9067707117773928,complex,"('complex', 'cucumber', 'salad')",0.9123871904877916,True
314418,0.9000334129311178,under,"('under', '$', '10')",0.9052794194065522,True
314443,0.8828030137606153,soft,"('soft', 'pork', 'terrine')",0.9167853715047052,True
314739,0.916103020049828,;,"(';', 'roast', 'chicken')",0.9315161605850204,True
314749,0.9350496283107712,;,"(';', 'fromage', 'blanc')",0.8796958510641669,True
314758,0.934589035694928,;,"(';', 'beef', 'tartare')",0.9211407389437429,True
315339,0.8458244677914063,salt,"('salt', 'cod', 'velouté')",0.9256592894044932,True
316089,0.8868069148738741,$,"('$', '114', 'million')",0.9694169515447632,True
316869,0.9041106948165736,Swiss,"('Swiss', 'Watch', 'Industry')",0.9078426357722472,True
316885,0.9291441924364979,metals,"('metals', 'declined', '14')",0.9315755537529072,True
316886,0.9184755831380164,declined,"('declined', '14', 'percent')",0.9367275149961136,True
317294,0.8422309514664451,brilliant-cut,"('brilliant-cut', 'pavé', 'diamonds')",0.919813188555367,True
318509,0.7961570747881536,Pont,"('Pont', 'de', 'la')",0.9166520139262356,True
318550,0.9207244916510946,Les,"('Les', '110', 'de')",0.9224796405377034,True
318610,0.9261680314420458,à,"('à', 'la', 'carte')",0.9244177800034332,True
319191,0.907312981998579,includes,"('includes', 'pinot', 'noir')",0.9285312204100477,True
319256,0.8863273629295527,encompass,"('encompass', 'unusual', 'finds')",0.9029948595197976,True
319289,0.8890432634466436,$,"('$', '60', 'glasses')",0.9655570025887696,True
319410,0.8451883009115887,Pearl,"('Pearl', '&', 'Ash')",0.9170171812466956,True
319616,0.850566297515696,de,"('de', 'la', 'Romanée-Conti')",0.9031161917202238,True
319934,0.8989094745811013,cost,"('cost', 'under', '$')",0.90362923707091,True
320108,0.8659179203145708,roughly,"('roughly', '350', 'cider')",0.9409242604228912,True
320146,0.9261229733948482,increasing,"('increasing', '75', 'percent')",0.8251809972078554,True
320330,0.8315756343372515,tart,"('tart', 'apple', 'resting')",0.9038515503918386,True
320408,0.8826119134941309,wild,"('wild', 'yeast', 'strains')",0.9027573784350555,True
320939,0.9190084582501372,20,"('20', 'bottles', 'deep')",0.8658128138326812,True
321650,0.9292579587286328,vinegar.Chicken,"('vinegar.Chicken', 'liver', 'ravioli')",0.9353383442461318,True
321765,0.9097932759712842,ice,"('ice', 'cream', 'dessert')",0.9016078920578258,True
321952,0.9196908565705298,striking,"('striking', 'design—with', 'brass')",0.8227982203771127,True
322160,0.8948370918663863,42,"('42', 'countries', '.')",0.9042592873616084,True
322359,0.8712238143981884,Only,"('Only', '1,000', 'cases')",0.9431152978079153,True
322557,0.834043587436256,herbaceous,"('herbaceous', 'cabernet', 'franc')",0.9384381322713112,True
322675,0.9021928968490074,1959,"('1959', 'cabernet', 'by')",0.9199682210196456,True
323430,0.8926992868972832,Red,"('Red', 'Cabbage', 'Gazpacho')",0.9044012120332616,True
323601,0.8916719067917502,en,"('en', 'croute', ';')",0.9027085035372612,True
323609,0.8837134756929097,almond,"('almond', ';', 'wagyu')",0.9199232083610918,True
323618,0.9262057441089372,mustard,"('mustard', 'fruits', ';')",0.9301572431395196,True
323619,0.9262720447925088,fruits,"('fruits', ';', 'tuna')",0.7790083880556239,True
324421,0.9129031698737956,feature,"('feature', 'giant', 'Hirst')",0.9126080149694756,True
324422,0.916032749936176,giant,"('giant', 'Hirst', 'medical')",0.914380014518122,True
324531,0.8346937753293066,north,"('north', 'African', 'brik')",0.9181448358351262,True
324532,0.8104642640987241,African,"('African', 'brik', 'fried')",0.9242549544216478,True
324923,0.917315113371604,features,"('features', 'black', 'pudding')",0.9294098899634506,True
324927,0.8888824051258305,by,"('by', 'bread', '&')",0.9037488833510726,True
325187,0.8980169433262546,cold,"('cold', 'dressed', 'seafood')",0.9051966197738264,True
325224,0.9209692397256926,British,"('British', 'brown', 'sauce')",0.8307291971213321,True
325266,0.8926745877192993,52,"('52', 'strip', 'steak')",0.90354766116884,True
325493,0.9107041379642128,tailored,"('tailored', 'suits', ';')",0.9167212046610252,True
325974,0.9198483996131654,extra,"('extra', 'caramel', 'sauce')",0.8715197954850762,True
328530,0.8538494294981157,mussels,"('mussels', 'bobbing', 'around')",0.9240633710491584,True
328837,0.9189115778745104,Long,"('Long', 'Island', 'later')",0.8933245024918622,True
328885,0.9192821498027192,charred,"('charred', 'pole', 'beans')",0.9173318160447148,True
328886,0.85931964058559,pole,"('pole', 'beans', 'under')",0.9266389632390112,True
329014,0.9186727317675568,slightly,"('slightly', 'smoky', 'pieces')",0.9214724684642482,True
329238,0.8884480043087601,taking,"('taking', 'carefully', 'orchestrated')",0.903109920336564,True
329268,0.9260578907856096,fried,"('fried', 'chicken', 'salad')",0.8577913569224199,True
329313,0.8825788576725229,Strawberry-ricotta,"('Strawberry-ricotta', 'pound', 'cake')",0.9374365165118621,True
329320,0.9235338604952984,;,"(';', 'Peanut', 'butter-blueberry')",0.910938136561732,True
329344,0.8858173321995015,;,"(';', 'downtown', 'socialites')",0.9180374679682212,True
330144,0.9235249777992152,El,"('El', 'Celler', 'de')",0.8365609781819839,True
330204,0.8223812046448141,A,"('A', 'January', 'survey')",0.916863743429966,True
331443,0.9258072627399416,dusty,"('dusty', 'blue', 'accents')",0.9145570644257838,True
331978,0.89282151146426,mains,"('mains', 'cost', 'between')",0.9216051783667968,True
332450,0.8952540581543512,owns,"('owns', 'eight', 'establishments')",0.9054376568687738,True
332642,0.9127065964327064,$,"('$', '3', 'million')",0.9116428184072032,True
332867,0.8493257315253556,13,"('13', 'percent', 'from')",0.9278247058782996,True
333409,0.9072980435914009,$,"('$', '100', 'million')",0.9379082865684918,True
333527,0.90090739985217,providing,"('providing', 'gelatin', 'cups')",0.9050059765634988,True
333756,0.8963784729663214,650,"('650', 'million.Other', 'entrepreneurs')",0.91695477794445,True
333862,0.9212549198112484,sauce,"('sauce', 'packs', 'compared')",0.8248234139250171,True
334060,0.9361057777540348,$,"('$', '3', 'million')",0.9127007742557884,True
334064,0.8738124725338808,R,"('R', '&', 'D')",0.9268853341631677,True
334280,0.9186621348553384,&,"('&', 'Mariano', 'closed')",0.8280889882198418,True
334476,0.8675969944766083,–,"('–', 'beef', 'rump')",0.9185500124968892,True
334492,0.935561843905091,per,"('per', '100', 'grams')",0.9490420942000332,True
335070,0.9196353226568242,sweet-pastry,"('sweet-pastry', 'disc', 'topped')",0.9185081619197504,True
335158,0.9192453592167168,.Chef,"('.Chef', 'Nuno', 'Mendes')",0.9303586937149744,True
335313,0.91872003404973,La,"('La', 'Tante', 'Claire')",0.8172505110752742,True
335629,0.8034227648859846,seven,"('seven', 'ripe', 'Amalfi')",0.90323176220882,True
336456,0.8279463245572445,lightweight,"('lightweight', 'ceramic', 'poached')",0.9189632180356946,True
336457,0.8894764374912165,ceramic,"('ceramic', 'poached', 'from')",0.9031580799506368,True
336459,0.9197971049559386,from,"('from', 'Formula', '1')",0.9101080764689038,True
336802,0.8539055268989889,Carrera,"('Carrera', 'Caliber', '6')",0.9253567788645708,True
337328,0.9191753999268824,slightly,"('slightly', 'yellow', 'tone')",0.908222377378432,True
337478,0.9045949153764276,"2,700","('2,700', 'price', 'tag')",0.9065171200785178,True
338625,0.8225641007186293,flavored,"('flavored', 'fruit', 'leather')",0.9185890385296988,True
339721,0.9050973424314828,bright,"('bright', 'mustard', 'sauce')",0.9174013259404048,True
340500,0.9307531230137608,;,"(';', 'Comte', 'cheese')",0.8869839000435006,True
341209,0.9199739590152308,fountain,"('fountain', 'pen', 'costs')",0.8998011967523606,True
341587,0.89909795686289,16,"('16', 'times', 'per')",0.9551487845781004,True
342059,0.8476944720814621,at,"('at', '3', ""o'clock"")",0.9170664200744284,True
342363,0.9299371419204592,Reverso,"('Reverso', 'Tribute', 'Gyrotourbillon')",0.8878377155870805,True
342622,0.9166305475610791,rotation,"('rotation', 'per', 'minute')",0.9300862673789888,True
342712,0.9300115365921964,55.4,"('55.4', 'mm', 'x')",0.8495771394577291,True
342714,0.8618738872834275,x,"('x', '36', 'mm')",0.9493807739091624,True
342729,0.8293215422556954,svelte,"('svelte', '51.2', 'mm')",0.9037102618629508,True
342735,0.8694790560981915,x,"('x', '12.4', 'mm')",0.9233382268860404,True
343090,0.8827546918618518,white,"('white', 'buttons', 'juice')",0.9164662076088836,True
343153,0.8818251820404739,silk,"('silk', 'pocket', 'square')",0.9188825693104112,True
344015,0.8449431205310015,subtle,"('subtle', 'date', 'window')",0.9217430240120336,True
344019,0.8990408146558121,3,"('3', ""o'clock"", '.')",0.9167605265712976,True
344491,0.9061633523838956,Swiss,"('Swiss', 'timepieces', 'dropped')",0.9272218041626782,True
344668,0.8908126501313401,container,"('container', 'seats', '20')",0.9269220417156137,True
345216,0.9324414133245208,90,"('90', 'percent', 'failure')",0.9250542658508732,True
345702,0.8503757389096419,solid,"('solid', 'red', 'gold')",0.9193500690114206,True
346348,0.8993402974773795,sailing-specific,"('sailing-specific', 'functions', 'co-developed')",0.9027990057808898,True
347060,0.9205475332322806,R,"('R', '&', 'D')",0.9129565373495456,True
347061,0.9287596949509388,&,"('&', 'D', 'costs')",0.9267903036234552,True
347938,0.8376532312497381,banner,"('banner', 'Swiss', 'Horological')",0.9228305818975964,True
348032,0.8907102919849493,Swiss,"('Swiss', 'Horological', 'Smartwatches')",0.9036044471077652,True
348279,0.8819405861803824,75,"('75', 'additional', 'patents')",0.9025585624468856,True
348581,0.9214348607798571,devices,"('devices', 'within', 'six')",0.9081047912232956,True
349494,0.8725034062350197,Russian,"('Russian', 'Federal', 'Space')",0.9268424574156092,True
349664,0.8924753996316857,online-only,"('online-only', 'Rare', 'Omega')",0.9046538554035882,True
349666,0.9034355970619151,Omega,"('Omega', 'Watches', 'auction')",0.9138480762849812,True
349673,0.9183148613882692,Jan.,"('Jan.', '28', 'through')",0.9129847570740344,True
350419,0.8947082512281926,logo,"('logo', 'at', '3')",0.9162979960954042,True
350445,0.890452934124538,chronographs,"('chronographs', 'TAG', 'showed')",0.9025050177653192,True
350701,0.9084255201922584,Madison,"('Madison', 'Square', 'Garden')",0.9011537713132164,True
353147,0.9209411307803748,100,"('100', 'percent', 'British')",0.9142951588192404,True
353451,0.9296906636461002,30,"('30', 'percent', 'fat')",0.9138565196091096,True
353928,0.8357842462806034,high-end,"('high-end', 'steel', 'sport')",0.9048456981834644,True
354324,0.9206286400034364,oversized,"('oversized', 'carbon', 'fiber')",0.92023508293088,True
354862,0.8918339360626487,solid,"('solid', 'yellow', 'gold')",0.944773238203566,True
355035,0.9068727673962096,white,"('white', 'gold', 'case')",0.9026318909948784,True
355853,0.8316261774375149,$,"('$', '1', '.')",0.9196740104613341,True
356531,0.8807659792110141,),"(')', 'Only', '50')",0.9170661662958056,True
356935,0.8603541378791751,"350,000","('350,000', 'Swiss', 'franc')",0.942528972812354,True
357536,0.9339172117100338,both,"('both', 'stainless', 'steel')",0.9383166706332304,True
357852,0.8778551594127506,matte,"('matte', 'grey', 'ceramic')",0.924399958872311,True
358334,0.9291303493650436,matte,"('matte', 'ceramic', 'bezel')",0.8940867194198615,True
358550,0.929064166619808,discrete,"('discrete', 'date', 'window')",0.8925388849233333,True
359455,0.9155301137241572,MB,"('MB', '&', 'F')",0.9117394477119709,True
359481,0.8746723817562579,MB,"('MB', '&', 'F')",0.9270712063644404,True
359493,0.9036149481538764,100,"('100', 'or', '150')",0.9073951387213248,True
359869,0.9360766299820626,25,"('25', 'individually', 'numbered')",0.9380929519231122,True
359870,0.93872198798858,individually,"('individually', 'numbered', 'pieces')",0.9435021216566741,True
361644,0.8861031094687251,46,"('46', 'mm', 'titanium')",0.9225887441407028,True
361849,0.9289881398605488,oil,"('oil', 'sits', 'between')",0.9234274920327052,True
362211,0.9068530983664188,Type,"('Type', '1', 'and')",0.902400141324234,True
362236,0.8988361574730809,100,"('100', 'and', '150')",0.9037750108869892,True
362568,0.9124868623764242,crispy,"('crispy', 'chicken', 'skins')",0.9286341797383618,True
363284,0.8543210596196713,1930s,"('1930s', 'Shanghai', 'nightclub')",0.903811596423047,True
363528,0.9042919099369712,at,"('at', '6', ""o'clock"")",0.9059137794174102,True
363533,0.9400566372891656,power,"('power', 'reserve', 'meter')",0.9484446211268316,True
363971,0.8220100511796166,red,"('red', 'gold', 'crown')",0.9249473448867432,True
364027,0.9089986412338038,at,"('at', '6', ""o'clock"")",0.9019796295498004,True
364502,0.9291779253220868,turkey,"('turkey', 'including', 'breast')",0.930705253016586,True
364659,0.9129461843254948,stuffing.Executive,"('stuffing.Executive', 'Chef', 'Nuno')",0.9098838874198892,True
364781,0.9258402802199858,Blue,"('Blue', 'Mountain', 'truffle')",0.8592525933986717,True
364793,0.9258361652854008,Nov.,"('Nov.', '26', 'itself.Chef')",0.8715430872071579,True
364896,0.8517709489579535,;,"(';', 'autumn', 'greens')",0.9169573866838484,True
364908,0.9203547712202114,apple,"('apple', 'cider', 'vinaigrette')",0.9164703687787588,True
364910,0.9401065900431086,vinaigrette,"('vinaigrette', ';', 'butternut')",0.9486966859173186,True
364912,0.9304478079211704,butternut,"('butternut', 'squash', 'risotto')",0.8280872120911904,True
364964,0.8637230074801745,sage,"('sage', 'cornbread', ';')",0.9271720330590382,True
364965,0.9363972233321244,cornbread,"('cornbread', ';', 'plain')",0.9398656564346308,True
365067,0.9235732645792436,roast,"('roast', 'bronze', 'turkey')",0.9170048438726512,True
366852,0.8410778572484454,various,"('various', 'ancient', 'cultures')",0.905209525071848,True
367822,0.8935285177218053,additional,"('additional', 'long-term', 'costs')",0.9370487160206604,True
367970,0.9181871363887985,steel,"('steel', 'perpetual', 'calendar')",0.9063196780006844,True
367993,0.9033560405878046,under,"('under', '$', '6,000')",0.9181740850552386,True
368042,0.9359768324140372,24,"('24', 'Secondes', 'Vision')",0.9498762401622765,True
368281,0.8988472383940357,rose,"('rose', 'gold', 'version')",0.9180184054762112,True
368945,0.9259525934356592,look.The,"('look.The', 'Breguet', 'Type')",0.8445162886722447,True
369464,0.9145931920004694,brushed,"('brushed', 'white', 'gold')",0.9008756581012404,True
369506,0.918640573539644,pale,"('pale', 'green', 'color')",0.9314690868486948,True
369946,0.9197916083654848,MB,"('MB', '&', 'F')",0.7735402661849716,True
370072,0.8112298377487206,MB,"('MB', '&', 'F')",0.9238835530024478,True
370193,0.8415131825950397,22-karat,"('22-karat', 'red', 'gold')",0.9198946363762542,True
370350,0.8633633794414511,MB,"('MB', '&', 'F')",0.9230804719508766,True
370417,0.8935499443526749,20,"('20', 'numbered', 'pieces')",0.9440964977024056,True
370520,0.9046348124981456,automatic,"('automatic', 'perpetual', 'calendar')",0.9162361502246271,True
370856,0.908083995510226,yellow,"('yellow', 'gold', 'ref')",0.9021322636569488,True
371274,0.8362945190210715,luminous,"('luminous', 'markers', 'present')",0.9210112420049438,True
372104,0.8804786654995889,currently,"('currently', 'available', 'Type')",0.9174636806388676,True
372105,0.8720353247069128,available,"('available', 'Type', '3')",0.9216200403087216,True
372106,0.9017328814135136,Type,"('Type', '3', 'around')",0.9377832075825134,True
372564,0.8230065052720965,disc,"('disc', 'marked', '1-12')",0.9040991721413404,True
372646,0.9326496744276914,Type,"('Type', '1', 'Genesis')",0.8581462698829756,True
372655,0.8824343825659202,standard,"('standard', 'Type', '1')",0.9502439488195844,True
372657,0.8774059917518412,1,"('1', 'variations', ';')",0.9387853868615564,True
373924,0.8415661751530413,marking,"('marking', 'each', 'hour')",0.9238883738853464,True
374056,0.8935285856575452,invested,"('invested', '$', '15,000')",0.9041410125800554,True
374076,0.9208562638353583,$,"('$', '70', 'million')",0.9903584205728384,True
374157,0.8861397886261927,$,"('$', '500', 'sector')",0.9034848907275641,True
374281,0.915991659212112,40,"('40', 'million', 'analog')",0.9119628501726614,True
374335,0.925539286176089,1.5,"('1.5', 'million', 'timepieces')",0.8885781194397578,True
375191,0.7870906308513372,sophisticated,"('sophisticated', 'leather', 'band')",0.9208476019004568,True
375281,0.8675658605363152,marine,"('marine', 'chronometers—clocks', 'suspended')",0.9204182240556116,True
377248,0.9056675033476298,large,"('large', 'seconds', 'dial')",0.9056214233306836,True
377500,0.8959124834433134,Dec.,"('Dec.', '1', 'sale')",0.954236160779182,True
377641,0.8945910588679814,including,"('including', 'Veuve', 'Fourny')",0.9054780449646759,True
377646,0.9312361934502708,Blanc,"('Blanc', 'de', 'Blanc')",0.9251678361900882,True
378054,0.8606293090523721,&,"('&', 'pistachio', 'ice')",0.9386343486045859,True
378554,0.9340311752561256,$,"('$', '20', 'million')",0.9177566144763768,True
378566,0.9095246695967156,$,"('$', '5', 'million')",0.9910834527764796,True
379468,0.9074275989259264,logo,"('logo', 'at', '12')",0.9029214484946424,True
379912,0.9181758147773414,at,"('at', '4', 'Hz')",0.9284204375454336,True
379932,0.9162334840217108,large,"('large', 'power', 'barrels')",0.907271673247256,True
379975,0.8276900613749818,full,"('full', 'power', 'reserve')",0.916982560115939,True
380155,0.9260999734661218,46mm,"('46mm', 'red', 'gold')",0.911749373235446,True
380216,0.930466923423802,On,"('On', 'Nov.', '8')",0.8217838161374811,True
381222,0.8503322701289497,scrolling,"('scrolling', 'Arabic', 'numerals')",0.903352426123542,True
381464,0.9199661110596848,ceramic,"('ceramic', 'tachymeter', 'bezel')",0.8827132658333415,True
381533,0.9320306471818972,bright,"('bright', 'yellow', 'GMT')",0.789809376158004,True
381866,0.8952931146322286,bright,"('bright', 'blue', 'color')",0.9217727334255889,True
381986,0.8967550152342894,Philippe,"('Philippe', 'wristwatch', 'sold')",0.9225106511668688,True
381990,0.8822274631006819,7.3,"('7.3', 'million', 'Swiss')",0.9184392347504,True
381991,0.8902012076125219,million,"('million', 'Swiss', 'Francs')",0.9219603609995556,True
382065,0.9035659702527048,retrograde,"('retrograde', 'perpetual', 'calendar')",0.9028114931104212,True
382241,0.8535344225704402,fetched,"('fetched', '375,000', 'Swiss')",0.919143706198194,True
382336,0.8654145296214228,fetched,"('fetched', '550,000', 'Swiss')",0.93847550722974,True
383458,0.9303452827001188,around,"('around', '11', ""o'clock"")",0.9245437774148284,True
383671,0.8689708999296785,vs.,"('vs.', 'comparable', 'Swiss')",0.9174057506292916,True
384747,0.932361538221364,Butterfly,"('Butterfly', 'Automatic', '36mmHermès')",0.9046245952822496,True
384748,0.8383407332883285,Automatic,"('Automatic', '36mmHermès', '—')",0.9215494042630534,True
384749,0.8829491876701037,36mmHermès,"('36mmHermès', '—', 'Slim')",0.9250713850024164,True
384897,0.8957104924850601,Bucherer,"('Bucherer', '—', 'Manero')",0.9034065486768756,True
384917,0.7591712651073598,—,"('—', 'CT60', 'Annual')",0.9052641522025158,True
385068,0.8310361649741275,Royal,"('Royal', 'Oak', 'Concept')",0.902568775279648,True
385070,0.8642394576786487,Concept,"('Concept', 'Laptimer', 'Michael')",0.9242840803630148,True
385073,0.9134849226774546,SchumacherBell,"('SchumacherBell', '&', 'Ross')",0.906124760838824,True
385101,0.8477399990119838,Big,"('Big', 'Bang', 'Unico')",0.9446116736216016,True
385121,0.8667996149542979,Vasco,"('Vasco', 'da', 'GamaPiaget')",0.924037132146778,True
385124,0.9183443831154025,—,"('—', 'Altiplano', 'ChronoRalph')",0.9114886194755321,True
385125,0.9208800916148092,Altiplano,"('Altiplano', 'ChronoRalph', 'Lauren')",0.8148334121744867,True
385226,0.9202055656785052,—,"('—', 'Diamond', 'PunkBulgari')",0.8240646848441536,True
385227,0.9170343683534734,Diamond,"('Diamond', 'PunkBulgari', '—')",0.9024443376713394,True
385240,0.925685289878488,—,"('—', 'Joséphine', 'Aigrette')",0.9524850553806458,True
385247,0.9214905049668904,Collection,"('Collection', 'Watchde', 'Grisogono')",0.8044421030564098,True
385249,0.8344363545180928,Grisogono,"('Grisogono', '—', 'GrappoliDewitt')",0.9225014007138416,True
385382,0.9198794936259334,&,"('&', 'Mercier', '—')",0.8433876730561667,True
385390,0.8907620266824244,—,"('—', 'LvceaCarl', 'F.')",0.902631842179905,True
385402,0.9337441247110028,—,"('—', 'St-Tropez', '35')",0.9248590543665124,True
385414,0.8300045817961712,Lionne,"('Lionne', 'SheherazadeDeLaneau', '—')",0.9225324212011122,True
385417,0.9322328083616932,Rondo,"('Rondo', '42', 'PeonyFabergé')",0.9253888128351144,True
385423,0.8285817615984359,—,"('—', 'Arceau', 'Petite')",0.9043609059081884,True
385439,0.937124432611645,Tuxedo,"('Tuxedo', 'TimepieceSpeake-Marin', '—')",0.94626828154244,True
385440,0.9206499717349552,TimepieceSpeake-Marin,"('TimepieceSpeake-Marin', '—', 'ShenandoahTAG')",0.9113848027305842,True
385441,0.8877145857134691,—,"('—', 'ShenandoahTAG', 'Heuer')",0.939589126424468,True
385576,0.9323390373499584,Lady,"('Lady', '8', 'FlowerMontblanc')",0.9028586397010182,True
385577,0.8863440020193085,8,"('8', 'FlowerMontblanc', '—')",0.9565979798445504,True
385578,0.9192723142633816,FlowerMontblanc,"('FlowerMontblanc', '—', 'Bohème')",0.9274644375453556,True
385579,0.926131691372746,—,"('—', 'Bohème', 'Perpetual')",0.8641980048528292,True
385582,0.931092407963784,Calendar,"('Calendar', 'JewelleryPiaget', '—')",0.8956678812329515,True
385583,0.9322199955826874,JewelleryPiaget,"('JewelleryPiaget', '—', 'Altiplano')",0.9025048655170907,True
385717,0.9212636447627977,TravelTec,"('TravelTec', 'IIChristophe', 'Claret')",0.8950797256205719,True
